"player","points","cells","social_info","unique_rounds","env_number","gempresent","round","tot_points","gem","trial","cell","x","y","round_gem_found","gem_found","social_info_use","performance_group","performance_group_f"
4,-36,8,21,37,2,0,1,188,0,24,7,7,0,NA,0,"ignore",2,"medium"
4,-32,5,21,37,2,0,1,188,0,25,4,4,0,NA,0,"ignore",2,"medium"
4,7,18,45,38,7,1,2,416,0,1,17,1,2,15,1,"ignore",1,"low"
4,-5,45,54,38,7,1,2,416,0,2,44,4,5,15,1,"ignore",1,"low"
4,20,23,46,38,7,1,2,416,0,3,22,6,2,15,1,"ignore",1,"low"
4,22,23,47,38,7,1,2,416,0,4,22,6,2,15,1,"ignore",1,"low"
4,38,42,48,38,7,1,2,416,0,5,41,1,5,15,1,"ignore",1,"low"
4,-8,55,55,38,7,1,2,416,0,6,54,6,6,15,1,"ignore",1,"low"
4,-41,21,39,38,7,1,2,416,0,7,20,4,2,15,1,"ignore",1,"low"
4,-10,1,38,38,7,1,2,416,0,8,0,0,0,15,1,"ignore",1,"low"
4,-9,35,30,38,7,1,2,416,0,9,34,2,4,15,1,"ignore",1,"low"
4,52,40,37,38,7,1,2,416,0,10,39,7,4,15,1,"ignore",1,"low"
4,50,40,53,38,7,1,2,416,0,11,39,7,4,15,1,"ignore",1,"low"
4,50,40,61,38,7,1,2,416,0,12,39,7,4,15,1,"ignore",1,"low"
4,-7,24,52,38,7,1,2,416,0,13,23,7,2,15,1,"ignore",1,"low"
4,-43,51,60,38,7,1,2,416,0,14,50,2,6,15,1,"ignore",1,"low"
4,263,57,60,38,7,1,2,416,1,15,56,0,7,15,1,"ignore",1,"low"
4,-16,64,60,38,7,1,2,416,0,16,63,7,7,15,1,"ignore",1,"low"
4,12,17,60,38,7,1,2,416,0,17,16,0,2,15,1,"ignore",1,"low"
4,28,33,60,38,7,1,2,416,0,18,32,0,4,15,1,"ignore",1,"low"
4,16,48,60,38,7,1,2,416,0,19,47,7,5,15,1,"ignore",1,"low"
4,-51,29,60,38,7,1,2,416,0,20,28,4,3,15,1,"ignore",1,"low"
4,-17,19,60,38,7,1,2,416,0,21,18,2,2,15,1,"ignore",1,"low"
4,35,5,60,38,7,1,2,416,0,22,4,4,0,15,1,"ignore",1,"low"
4,34,5,60,38,7,1,2,416,0,23,4,4,0,15,1,"ignore",1,"low"
4,-52,34,60,38,7,1,2,416,0,24,33,1,4,15,1,"ignore",1,"low"
4,48,59,60,38,7,1,2,416,0,25,58,2,7,15,1,"ignore",1,"low"
4,-8,26,24,39,5,0,3,381,0,1,25,1,3,NA,0,"ignore",2,"medium"
4,28,47,45,39,5,0,3,381,0,2,46,6,5,NA,0,"ignore",2,"medium"
4,-10,49,8,39,5,0,3,381,0,3,48,0,6,NA,0,"ignore",2,"medium"
4,28,44,15,39,5,0,3,381,0,4,43,3,5,NA,0,"ignore",2,"medium"
4,36,22,22,39,5,0,3,381,0,5,21,5,2,NA,0,"ignore",2,"medium"
4,53,12,29,39,5,0,3,381,0,6,11,3,1,NA,0,"ignore",2,"medium"
4,54,8,1,39,5,0,3,381,0,7,7,7,0,NA,0,"ignore",2,"medium"
4,-7,64,10,39,5,0,3,381,0,8,63,7,7,NA,0,"ignore",2,"medium"
4,40,36,57,39,5,0,3,381,0,9,35,3,4,NA,0,"ignore",2,"medium"
4,-21,9,33,39,5,0,3,381,0,10,8,0,1,NA,0,"ignore",2,"medium"
4,10,42,25,39,5,0,3,381,0,11,41,1,5,NA,0,"ignore",2,"medium"
4,14,39,13,39,5,0,3,381,0,12,38,6,4,NA,0,"ignore",2,"medium"
4,36,29,6,39,5,0,3,381,0,13,28,4,3,NA,0,"ignore",2,"medium"
4,14,61,48,39,5,0,3,381,0,14,60,4,7,NA,0,"ignore",2,"medium"
4,-20,59,55,39,5,0,3,381,0,15,58,2,7,NA,0,"ignore",2,"medium"
4,-35,6,6,39,5,0,3,381,0,16,5,5,0,NA,0,"ignore",2,"medium"
4,38,19,6,39,5,0,3,381,0,17,18,2,2,NA,0,"ignore",2,"medium"
4,23,36,6,39,5,0,3,381,0,18,35,3,4,NA,0,"ignore",2,"medium"
4,27,32,6,39,5,0,3,381,0,19,31,7,3,NA,0,"ignore",2,"medium"
4,56,32,6,39,5,0,3,381,0,20,31,7,3,NA,0,"ignore",2,"medium"
4,5,45,6,39,5,0,3,381,0,21,44,4,5,NA,0,"ignore",2,"medium"
4,5,45,6,39,5,0,3,381,0,22,44,4,5,NA,0,"ignore",2,"medium"
4,-38,54,6,39,5,0,3,381,0,23,53,5,6,NA,0,"ignore",2,"medium"
4,36,11,6,39,5,0,3,381,0,24,10,2,1,NA,0,"ignore",2,"medium"
4,17,28,6,39,5,0,3,381,0,25,27,3,3,NA,0,"ignore",2,"medium"
4,23,1,28,40,2,1,4,114,0,1,0,0,0,NA,0,"ignore",1,"low"
4,-50,19,36,40,2,1,4,114,0,2,18,2,2,NA,0,"ignore",1,"low"
4,1,31,29,40,2,1,4,114,0,3,30,6,3,NA,0,"ignore",1,"low"
4,36,41,37,40,2,1,4,114,0,4,40,0,5,NA,0,"ignore",1,"low"
4,53,52,11,40,2,1,4,114,0,5,51,3,6,NA,0,"ignore",1,"low"
4,-62,46,51,40,2,1,4,114,0,6,45,5,5,NA,0,"ignore",1,"low"
4,-6,13,51,40,2,1,4,114,0,7,12,4,1,NA,0,"ignore",1,"low"
4,-6,3,51,40,2,1,4,114,0,8,2,2,0,NA,0,"ignore",1,"low"
4,51,35,51,40,2,1,4,114,0,9,34,2,4,NA,0,"ignore",1,"low"
4,15,15,51,40,2,1,4,114,0,10,14,6,1,NA,0,"ignore",1,"low"
4,41,55,51,40,2,1,4,114,0,11,54,6,6,NA,0,"ignore",1,"low"
4,26,59,51,40,2,1,4,114,0,12,58,2,7,NA,0,"ignore",1,"low"
4,-21,57,51,40,2,1,4,114,0,13,56,0,7,NA,0,"ignore",1,"low"
4,-33,28,51,40,2,1,4,114,0,14,27,3,3,NA,0,"ignore",1,"low"
4,-13,6,51,40,2,1,4,114,0,15,5,5,0,NA,0,"ignore",1,"low"
4,48,48,51,40,2,1,4,114,0,16,47,7,5,NA,0,"ignore",1,"low"
4,38,25,51,40,2,1,4,114,0,17,24,0,3,NA,0,"ignore",1,"low"
4,-19,45,51,40,2,1,4,114,0,18,44,4,5,NA,0,"ignore",1,"low"
4,-25,8,51,40,2,1,4,114,0,19,7,7,0,NA,0,"ignore",1,"low"
4,-37,18,51,40,2,1,4,114,0,20,17,1,2,NA,0,"ignore",1,"low"
4,-3,30,51,40,2,1,4,114,0,21,29,5,3,NA,0,"ignore",1,"low"
4,42,52,51,40,2,1,4,114,0,22,51,3,6,NA,0,"copy",1,"low"
4,52,35,51,40,2,1,4,114,0,23,34,2,4,NA,0,"ignore",1,"low"
4,-39,50,51,40,2,1,4,114,0,24,49,1,6,NA,0,"ignore",1,"low"
4,2,23,51,40,2,1,4,114,0,25,22,6,2,NA,0,"ignore",1,"low"
4,13,1,31,41,3,0,5,-134,0,1,0,0,0,NA,0,"ignore",1,"low"
4,4,64,29,41,3,0,5,-134,0,2,63,7,7,NA,0,"ignore",1,"low"
4,33,8,44,41,3,0,5,-134,0,3,7,7,0,NA,0,"ignore",1,"low"
4,-51,57,44,41,3,0,5,-134,0,4,56,0,7,NA,0,"ignore",1,"low"
4,7,20,44,41,3,0,5,-134,0,5,19,3,2,NA,0,"ignore",1,"low"
4,-23,38,44,41,3,0,5,-134,0,6,37,5,4,NA,0,"ignore",1,"low"
4,-29,34,47,41,3,0,5,-134,0,7,33,1,4,NA,0,"ignore",1,"low"
4,-46,52,47,41,3,0,5,-134,0,8,51,3,6,NA,0,"ignore",1,"low"
4,-26,32,6,41,3,0,5,-134,0,9,31,7,3,NA,0,"ignore",1,"low"
4,-18,10,19,41,3,0,5,-134,0,10,9,1,1,NA,0,"ignore",1,"low"
4,20,36,19,41,3,0,5,-134,0,11,35,3,4,NA,0,"ignore",1,"low"
4,30,29,19,41,3,0,5,-134,0,12,28,4,3,NA,0,"ignore",1,"low"
4,40,13,19,41,3,0,5,-134,0,13,12,4,1,NA,0,"ignore",1,"low"
4,13,46,44,41,3,0,5,-134,0,14,45,5,5,NA,0,"ignore",1,"low"
4,-59,54,44,41,3,0,5,-134,0,15,53,5,6,NA,0,"ignore",1,"low"
4,-13,25,44,41,3,0,5,-134,0,16,24,0,3,NA,0,"ignore",1,"low"
4,61,29,44,41,3,0,5,-134,0,17,28,4,3,NA,0,"ignore",1,"low"
4,22,13,44,41,3,0,5,-134,0,18,12,4,1,NA,0,"ignore",1,"low"
4,-35,27,44,41,3,0,5,-134,0,19,26,2,3,NA,0,"ignore",1,"low"
4,-8,51,44,41,3,0,5,-134,0,20,50,2,6,NA,0,"ignore",1,"low"
4,-55,23,44,41,3,0,5,-134,0,21,22,6,2,NA,0,"ignore",1,"low"
4,-9,7,44,41,3,0,5,-134,0,22,6,6,0,NA,0,"ignore",1,"low"
4,38,4,44,41,3,0,5,-134,0,23,3,3,0,NA,0,"ignore",1,"low"
4,-54,12,44,41,3,0,5,-134,0,24,11,3,1,NA,0,"ignore",1,"low"
4,11,47,44,41,3,0,5,-134,0,25,46,6,5,NA,0,"ignore",1,"low"
4,-23,28,61,42,1,0,6,323,0,1,27,3,3,NA,0,"ignore",2,"medium"
4,1,57,27,42,1,0,6,323,0,2,56,0,7,NA,0,"ignore",2,"medium"
4,-17,64,31,42,1,0,6,323,0,3,63,7,7,NA,0,"ignore",2,"medium"
4,27,8,38,42,1,0,6,323,0,4,7,7,0,NA,0,"ignore",2,"medium"
4,5,26,39,42,1,0,6,323,0,5,25,1,3,NA,0,"ignore",2,"medium"
4,42,38,47,42,1,0,6,323,0,6,37,5,4,NA,0,"ignore",2,"medium"
4,12,43,14,42,1,0,6,323,0,7,42,2,5,NA,0,"ignore",2,"medium"
4,-16,53,11,42,1,0,6,323,0,8,52,4,6,NA,0,"ignore",2,"medium"
4,13,23,11,42,1,0,6,323,0,9,22,6,2,NA,0,"ignore",2,"medium"
4,66,12,11,42,1,0,6,323,0,10,11,3,1,NA,0,"copy",2,"medium"
4,67,12,11,42,1,0,6,323,0,11,11,3,1,NA,0,"copy",2,"medium"
4,59,10,11,42,1,0,6,323,0,12,9,1,1,NA,0,"ignore",2,"medium"
4,61,10,11,42,1,0,6,323,0,13,9,1,1,NA,0,"ignore",2,"medium"
4,-62,54,11,42,1,0,6,323,0,14,53,5,6,NA,0,"ignore",2,"medium"
4,48,12,11,42,1,0,6,323,0,15,11,3,1,NA,0,"copy",2,"medium"
4,28,12,11,42,1,0,6,323,0,16,11,3,1,NA,0,"copy",2,"medium"
4,-35,21,11,42,1,0,6,323,0,17,20,4,2,NA,0,"ignore",2,"medium"
4,-38,41,11,42,1,0,6,323,0,18,40,0,5,NA,0,"ignore",2,"medium"
4,-31,37,11,42,1,0,6,323,0,19,36,4,4,NA,0,"ignore",2,"medium"
4,12,40,11,42,1,0,6,323,0,20,39,7,4,NA,0,"ignore",2,"medium"
4,-48,5,11,42,1,0,6,323,0,21,4,4,0,NA,0,"ignore",2,"medium"
4,59,3,11,42,1,0,6,323,0,22,2,2,0,NA,0,"ignore",2,"medium"
4,58,3,11,42,1,0,6,323,0,23,2,2,0,NA,0,"ignore",2,"medium"
4,29,10,11,42,1,0,6,323,0,24,9,1,1,NA,0,"ignore",2,"medium"
4,6,9,11,42,1,0,6,323,0,25,8,0,1,NA,0,"ignore",2,"medium"
4,-42,1,31,43,4,1,7,-10,0,1,0,0,0,NA,0,"ignore",1,"low"
4,-8,38,27,43,4,1,7,-10,0,2,37,5,4,NA,0,"ignore",1,"low"
4,-19,35,38,43,4,1,7,-10,0,3,34,2,4,NA,0,"ignore",1,"low"
4,63,21,14,43,4,1,7,-10,0,4,20,4,2,NA,0,"ignore",1,"low"
4,-43,17,9,43,4,1,7,-10,0,5,16,0,2,NA,0,"ignore",1,"low"
4,21,41,41,43,4,1,7,-10,0,6,40,0,5,NA,0,"ignore",1,"low"
4,-36,53,41,43,4,1,7,-10,0,7,52,4,6,NA,0,"ignore",1,"low"
4,49,21,41,43,4,1,7,-10,0,8,20,4,2,NA,0,"ignore",1,"low"
4,-49,50,41,43,4,1,7,-10,0,9,49,1,6,NA,0,"ignore",1,"low"
4,50,37,62,43,4,1,7,-10,0,10,36,4,4,NA,0,"ignore",1,"low"
4,27,14,58,43,4,1,7,-10,0,11,13,5,1,NA,0,"ignore",1,"low"
4,30,24,9,43,4,1,7,-10,0,12,23,7,2,NA,0,"ignore",1,"low"
4,-44,48,9,43,4,1,7,-10,0,13,47,7,5,NA,0,"ignore",1,"low"
4,12,59,9,43,4,1,7,-10,0,14,58,2,7,NA,0,"ignore",1,"low"
4,28,12,9,43,4,1,7,-10,0,15,11,3,1,NA,0,"ignore",1,"low"
4,70,10,9,43,4,1,7,-10,0,16,9,1,1,NA,0,"copy",1,"low"
4,5,3,9,43,4,1,7,-10,0,17,2,2,0,NA,0,"ignore",1,"low"
4,-48,7,9,43,4,1,7,-10,0,18,6,6,0,NA,0,"ignore",1,"low"
4,32,31,9,43,4,1,7,-10,0,19,30,6,3,NA,0,"ignore",1,"low"
4,-30,27,9,43,4,1,7,-10,0,20,26,2,3,NA,0,"ignore",1,"low"
4,-53,55,9,43,4,1,7,-10,0,21,54,6,6,NA,0,"ignore",1,"low"
4,15,44,9,43,4,1,7,-10,0,22,43,3,5,NA,0,"ignore",1,"low"
4,-36,28,9,43,4,1,7,-10,0,23,27,3,3,NA,0,"ignore",1,"low"
4,35,10,9,43,4,1,7,-10,0,24,9,1,1,NA,0,"copy",1,"low"
4,-39,40,9,43,4,1,7,-10,0,25,39,7,4,NA,0,"ignore",1,"low"
4,38,1,28,44,3,1,8,897,0,1,0,0,0,15,1,"ignore",2,"medium"
4,16,29,64,44,3,1,8,897,0,2,28,4,3,15,1,"ignore",2,"medium"
4,51,41,40,44,3,1,8,897,0,3,40,0,5,15,1,"copy",2,"medium"
4,43,23,41,44,3,1,8,897,0,4,22,6,2,15,1,"ignore",2,"medium"
4,-17,55,13,44,3,1,8,897,0,5,54,6,6,15,1,"ignore",2,"medium"
4,-44,52,8,44,3,1,8,897,0,6,51,3,6,15,1,"ignore",2,"medium"
4,-34,26,40,44,3,1,8,897,0,7,25,1,3,15,1,"ignore",2,"medium"
4,-23,12,40,44,3,1,8,897,0,8,11,3,1,15,1,"ignore",2,"medium"
4,-8,15,40,44,3,1,8,897,0,9,14,6,1,15,1,"ignore",2,"medium"
4,22,64,40,44,3,1,8,897,0,10,63,7,7,15,1,"ignore",2,"medium"
4,27,57,40,44,3,1,8,897,0,11,56,0,7,15,1,"ignore",2,"medium"
4,40,8,40,44,3,1,8,897,0,12,7,7,0,15,1,"ignore",2,"medium"
4,47,8,25,44,3,1,8,897,0,13,7,7,0,15,1,"ignore",2,"medium"
4,-9,43,51,44,3,1,8,897,0,14,42,2,5,15,1,"ignore",2,"medium"
4,242,46,44,44,3,1,8,897,1,15,45,5,5,15,1,"ignore",2,"medium"
4,236,46,58,44,3,1,8,897,1,16,45,5,5,15,1,"ignore",2,"medium"
4,27,8,57,44,3,1,8,897,0,17,7,7,0,15,1,"ignore",2,"medium"
4,66,40,57,44,3,1,8,897,0,18,39,7,4,15,1,"ignore",2,"medium"
4,-4,36,57,44,3,1,8,897,0,19,35,3,4,15,1,"ignore",2,"medium"
4,-20,10,57,44,3,1,8,897,0,20,9,1,1,15,1,"ignore",2,"medium"
4,-52,42,57,44,3,1,8,897,0,21,41,1,5,15,1,"ignore",2,"medium"
4,251,58,57,44,3,1,8,897,1,22,57,1,7,15,1,"copy",2,"medium"
4,45,56,57,44,3,1,8,897,0,23,55,7,6,15,1,"ignore",2,"medium"
4,9,61,57,44,3,1,8,897,0,24,60,4,7,15,1,"ignore",2,"medium"
4,-52,19,58,44,3,1,8,897,0,25,18,2,2,15,1,"ignore",2,"medium"
4,-23,1,37,45,6,1,9,150,0,1,0,0,0,NA,0,"ignore",1,"low"
4,20,27,37,45,6,1,9,150,0,2,26,2,3,NA,0,"ignore",1,"low"
4,48,34,34,45,6,1,9,150,0,3,33,1,4,NA,0,"ignore",1,"low"
4,-9,46,34,45,6,1,9,150,0,4,45,5,5,NA,0,"ignore",1,"low"
4,13,22,34,45,6,1,9,150,0,5,21,5,2,NA,0,"ignore",1,"low"
4,-8,12,34,45,6,1,9,150,0,6,11,3,1,NA,0,"ignore",1,"low"
4,35,50,34,45,6,1,9,150,0,7,49,1,6,NA,0,"ignore",1,"low"
4,46,36,20,45,6,1,9,150,0,8,35,3,4,NA,0,"ignore",1,"low"
4,7,32,20,45,6,1,9,150,0,9,31,7,3,NA,0,"ignore",1,"low"
4,-43,6,20,45,6,1,9,150,0,10,5,5,0,NA,0,"ignore",1,"low"
4,-41,60,20,45,6,1,9,150,0,11,59,3,7,NA,0,"ignore",1,"low"
4,-46,55,20,45,6,1,9,150,0,12,54,6,6,NA,0,"ignore",1,"low"
4,52,29,20,45,6,1,9,150,0,13,28,4,3,NA,0,"ignore",1,"low"
4,11,17,20,45,6,1,9,150,0,14,16,0,2,NA,0,"ignore",1,"low"
4,-50,41,20,45,6,1,9,150,0,15,40,0,5,NA,0,"ignore",1,"low"
4,-29,15,20,45,6,1,9,150,0,16,14,6,1,NA,0,"ignore",1,"low"
4,-14,52,20,45,6,1,9,150,0,17,51,3,6,NA,0,"ignore",1,"low"
4,11,3,20,45,6,1,9,150,0,18,2,2,0,NA,0,"ignore",1,"low"
4,-12,62,20,45,6,1,9,150,0,19,61,5,7,NA,0,"ignore",1,"low"
4,-2,18,20,45,6,1,9,150,0,20,17,1,2,NA,0,"ignore",1,"low"
4,35,39,20,45,6,1,9,150,0,21,38,6,4,NA,0,"ignore",1,"low"
4,49,28,20,45,6,1,9,150,0,22,27,3,3,NA,0,"ignore",1,"low"
4,44,36,20,45,6,1,9,150,0,23,35,3,4,NA,0,"ignore",1,"low"
4,49,29,20,45,6,1,9,150,0,24,28,4,3,NA,0,"ignore",1,"low"
4,7,45,20,45,6,1,9,150,0,25,44,4,5,NA,0,"ignore",1,"low"
4,12,27,27,46,8,1,10,15,0,1,26,2,3,NA,0,"ignore",1,"low"
4,-12,25,4,46,8,1,10,15,0,2,24,0,3,NA,0,"ignore",1,"low"
4,-8,44,39,46,8,1,10,15,0,3,43,3,5,NA,0,"ignore",1,"low"
4,21,55,49,46,8,1,10,15,0,4,54,6,6,NA,0,"ignore",1,"low"
4,55,31,49,46,8,1,10,15,0,5,30,6,3,NA,0,"ignore",1,"low"
4,7,22,49,46,8,1,10,15,0,6,21,5,2,NA,0,"ignore",1,"low"
4,65,31,49,46,8,1,10,15,0,7,30,6,3,NA,0,"ignore",1,"low"
4,0,11,49,46,8,1,10,15,0,8,10,2,1,NA,0,"ignore",1,"low"
4,-6,12,49,46,8,1,10,15,0,9,11,3,1,NA,0,"ignore",1,"low"
4,-28,58,49,46,8,1,10,15,0,10,57,1,7,NA,0,"ignore",1,"low"
4,41,41,49,46,8,1,10,15,0,11,40,0,5,NA,0,"ignore",1,"low"
4,17,41,49,46,8,1,10,15,0,12,40,0,5,NA,0,"ignore",1,"low"
4,-52,64,14,46,8,1,10,15,0,13,63,7,7,NA,0,"ignore",1,"low"
4,-21,37,17,46,8,1,10,15,0,14,36,4,4,NA,0,"ignore",1,"low"
4,-52,10,53,46,8,1,10,15,0,15,9,1,1,NA,0,"ignore",1,"low"
4,-48,9,7,46,8,1,10,15,0,16,8,0,1,NA,0,"ignore",1,"low"
4,48,15,53,46,8,1,10,15,0,17,14,6,1,NA,0,"ignore",1,"low"
4,8,24,53,46,8,1,10,15,0,18,23,7,2,NA,0,"ignore",1,"low"
4,-27,28,53,46,8,1,10,15,0,19,27,3,3,NA,0,"ignore",1,"low"
4,8,52,49,46,8,1,10,15,0,20,51,3,6,NA,0,"ignore",1,"low"
4,32,53,49,46,8,1,10,15,0,21,52,4,6,NA,0,"ignore",1,"low"
4,-56,60,49,46,8,1,10,15,0,22,59,3,7,NA,0,"ignore",1,"low"
4,22,49,49,46,8,1,10,15,0,23,48,0,6,NA,0,"ignore",1,"low"
4,-34,34,49,46,8,1,10,15,0,24,33,1,4,NA,0,"ignore",1,"low"
4,23,49,49,46,8,1,10,15,0,25,48,0,6,NA,0,"ignore",1,"low"
4,-21,8,6,47,9,1,11,99,0,1,7,7,0,NA,0,"ignore",1,"low"
4,6,22,54,47,9,1,11,99,0,2,21,5,2,NA,0,"ignore",1,"low"
4,63,17,46,47,9,1,11,99,0,3,16,0,2,NA,0,"ignore",1,"low"
4,38,27,45,47,9,1,11,99,0,4,26,2,3,NA,0,"ignore",1,"low"
4,5,46,28,47,9,1,11,99,0,5,45,5,5,NA,0,"ignore",1,"low"
4,-25,55,28,47,9,1,11,99,0,6,54,6,6,NA,0,"ignore",1,"low"
4,-71,57,28,47,9,1,11,99,0,7,56,0,7,NA,0,"ignore",1,"low"
4,-10,41,51,47,9,1,11,99,0,8,40,0,5,NA,0,"ignore",1,"low"
4,-9,43,28,47,9,1,11,99,0,9,42,2,5,NA,0,"ignore",1,"low"
4,41,12,28,47,9,1,11,99,0,10,11,3,1,NA,0,"ignore",1,"low"
4,-32,32,25,47,9,1,11,99,0,11,31,7,3,NA,0,"ignore",1,"low"
4,-41,1,41,47,9,1,11,99,0,12,0,0,0,NA,0,"ignore",1,"low"
4,54,17,35,47,9,1,11,99,0,13,16,0,2,NA,0,"ignore",1,"low"
4,36,52,34,47,9,1,11,99,0,14,51,3,6,NA,0,"ignore",1,"low"
4,9,61,42,47,9,1,11,99,0,15,60,4,7,NA,0,"ignore",1,"low"
4,30,37,42,47,9,1,11,99,0,16,36,4,4,NA,0,"ignore",1,"low"
4,51,29,42,47,9,1,11,99,0,17,28,4,3,NA,0,"ignore",1,"low"
4,-6,14,42,47,9,1,11,99,0,18,13,5,1,NA,0,"ignore",1,"low"
4,-59,18,28,47,9,1,11,99,0,19,17,1,2,NA,0,"ignore",1,"low"
4,0,47,28,47,9,1,11,99,0,20,46,6,5,NA,0,"ignore",1,"low"
4,-29,6,28,47,9,1,11,99,0,21,5,5,0,NA,0,"ignore",1,"low"
4,7,44,28,47,9,1,11,99,0,22,43,3,5,NA,0,"ignore",1,"low"
4,49,28,28,47,9,1,11,99,0,23,27,3,3,NA,0,"ignore",1,"low"
4,29,39,42,47,9,1,11,99,0,24,38,6,4,NA,0,"ignore",1,"low"
4,-16,34,42,47,9,1,11,99,0,25,33,1,4,NA,0,"ignore",1,"low"
4,-34,21,28,48,5,1,12,169,0,1,20,4,2,NA,0,"ignore",1,"low"
4,72,39,14,48,5,1,12,169,0,2,38,6,4,NA,0,"ignore",1,"low"
4,43,34,10,48,5,1,12,169,0,3,33,1,4,NA,0,"ignore",1,"low"
4,51,53,10,48,5,1,12,169,0,4,52,4,6,NA,0,"ignore",1,"low"
4,52,11,10,48,5,1,12,169,0,5,10,2,1,NA,0,"copy",1,"low"
4,-21,15,10,48,5,1,12,169,0,6,14,6,1,NA,0,"ignore",1,"low"
4,-30,1,10,48,5,1,12,169,0,7,0,0,0,NA,0,"ignore",1,"low"
4,-11,57,10,48,5,1,12,169,0,8,56,0,7,NA,0,"ignore",1,"low"
4,48,64,53,48,5,1,12,169,0,9,63,7,7,NA,0,"ignore",1,"low"
4,-23,8,30,48,5,1,12,169,0,10,7,7,0,NA,0,"ignore",1,"low"
4,-35,36,43,48,5,1,12,169,0,11,35,3,4,NA,0,"ignore",1,"low"
4,-8,17,26,48,5,1,12,169,0,12,16,0,2,NA,0,"ignore",1,"low"
4,3,51,26,48,5,1,12,169,0,13,50,2,6,NA,0,"ignore",1,"low"
4,43,46,12,48,5,1,12,169,0,14,45,5,5,NA,0,"ignore",1,"low"
4,-28,13,63,48,5,1,12,169,0,15,12,4,1,NA,0,"ignore",1,"low"
4,57,4,63,48,5,1,12,169,0,16,3,3,0,NA,0,"ignore",1,"low"
4,55,27,63,48,5,1,12,169,0,17,26,2,3,NA,0,"ignore",1,"low"
4,-44,31,63,48,5,1,12,169,0,18,30,6,3,NA,0,"ignore",1,"low"
4,62,39,63,48,5,1,12,169,0,19,38,6,4,NA,0,"ignore",1,"low"
4,-59,60,63,48,5,1,12,169,0,20,59,3,7,NA,0,"ignore",1,"low"
4,36,48,63,48,5,1,12,169,0,21,47,7,5,NA,0,"ignore",1,"low"
4,-50,41,63,48,5,1,12,169,0,22,40,0,5,NA,0,"ignore",1,"low"
4,-8,44,63,48,5,1,12,169,0,23,43,3,5,NA,0,"ignore",1,"low"
4,8,20,63,48,5,1,12,169,0,24,19,3,2,NA,0,"ignore",1,"low"
4,-10,22,63,48,5,1,12,169,0,25,21,5,2,NA,0,"ignore",1,"low"
5,-22,29,31,49,4,1,1,461,0,1,28,4,3,14,1,"ignore",1,"low"
5,12,32,27,49,4,1,1,461,0,2,31,7,3,14,1,"ignore",1,"low"
5,-34,28,38,49,4,1,1,461,0,3,27,3,3,14,1,"ignore",1,"low"
5,9,39,14,49,4,1,1,461,0,4,38,6,4,14,1,"ignore",1,"low"
5,-4,15,9,49,4,1,1,461,0,5,14,6,1,14,1,"ignore",1,"low"
5,42,10,41,49,4,1,1,461,0,6,9,1,1,14,1,"ignore",1,"low"
5,-17,42,41,49,4,1,1,461,0,7,41,1,5,14,1,"copy",1,"low"
5,-2,42,41,49,4,1,1,461,0,8,41,1,5,14,1,"copy",1,"low"
5,-6,34,41,49,4,1,1,461,0,9,33,1,4,14,1,"ignore",1,"low"
5,-41,43,62,49,4,1,1,461,0,10,42,2,5,14,1,"ignore",1,"low"
5,26,63,58,49,4,1,1,461,0,11,62,6,7,14,1,"ignore",1,"low"
5,41,59,9,49,4,1,1,461,0,12,58,2,7,14,1,"ignore",1,"low"
5,13,2,9,49,4,1,1,461,0,13,1,1,0,14,1,"ignore",1,"low"
5,247,11,9,49,4,1,1,461,1,14,10,2,1,14,1,"ignore",1,"low"
5,22,9,9,49,4,1,1,461,0,15,8,0,1,14,1,"ignore",1,"low"
5,-6,18,9,49,4,1,1,461,0,16,17,1,2,14,1,"ignore",1,"low"
5,51,21,9,49,4,1,1,461,0,17,20,4,2,14,1,"ignore",1,"low"
5,-19,46,9,49,4,1,1,461,0,18,45,5,5,14,1,"ignore",1,"low"
5,-38,53,9,49,4,1,1,461,0,19,52,4,6,14,1,"ignore",1,"low"
5,65,10,9,49,4,1,1,461,0,20,9,1,1,14,1,"copy",1,"low"
5,59,10,9,49,4,1,1,461,0,21,9,1,1,14,1,"copy",1,"low"
5,31,10,9,49,4,1,1,461,0,22,9,1,1,14,1,"copy",1,"low"
5,51,10,9,49,4,1,1,461,0,23,9,1,1,14,1,"copy",1,"low"
5,20,13,9,49,4,1,1,461,0,24,12,4,1,14,1,"ignore",1,"low"
5,-39,48,9,49,4,1,1,461,0,25,47,7,5,14,1,"ignore",1,"low"
5,36,7,61,50,1,0,2,356,0,1,6,6,0,NA,0,"ignore",2,"medium"
5,9,62,27,50,1,0,2,356,0,2,61,5,7,NA,0,"ignore",2,"medium"
5,-46,28,31,50,1,0,2,356,0,3,27,3,3,NA,0,"ignore",2,"medium"
5,34,32,38,50,1,0,2,356,0,4,31,7,3,NA,0,"ignore",2,"medium"
5,-52,39,39,50,1,0,2,356,0,5,38,6,4,NA,0,"ignore",2,"medium"
5,3,40,47,50,1,0,2,356,0,6,39,7,4,NA,0,"ignore",2,"medium"
5,-48,48,14,50,1,0,2,356,0,7,47,7,5,NA,0,"ignore",2,"medium"
5,-6,15,11,50,1,0,2,356,0,8,14,6,1,NA,0,"ignore",2,"medium"
5,58,12,11,50,1,0,2,356,0,9,11,3,1,NA,0,"copy",2,"medium"
5,4,11,11,50,1,0,2,356,0,10,10,2,1,NA,0,"ignore",2,"medium"
