Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6503377139c9b4ba29fb715c,6441890f4ea5d3738776aff4,APPROVED,2023-09-14T16:40:33Z,2023-09-14T16:52:35Z,2023-09-15T10:30:02Z,2023-09-14T16:52:56Z,722,C6VEY6VR,463,29,Male,White,United States,United States,United States,English,No,Full-Time
650337bc5edd241087a6daee,5aee59100ccc2e000185937c,APPROVED,2023-09-14T16:42:35Z,2023-09-14T17:13:07Z,2023-09-15T10:30:03Z,2023-09-14T17:13:07Z,1833,C6VEY6VR,1238,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6503385dc66f9ac105da8df0,5f40442792000717762de583,APPROVED,2023-09-14T16:44:13Z,2023-09-14T17:09:31Z,2023-09-15T10:30:03Z,2023-09-14T17:09:32Z,1518,C6VEY6VR,848,DATA_EXPIRED,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
650338c3ef184d090cd9436c,64403c89a41364ded4a3880c,APPROVED,2023-09-14T16:46:06Z,2023-09-14T17:04:30Z,2023-09-15T10:30:03Z,2023-09-14T17:04:54Z,1105,C6VEY6VR,420,39,Male,White,United States,United States,United States,English,No,Part-Time
65033930d9c7e433160ca8ec,63f793ffba7e890a6efd936e,APPROVED,2023-09-14T16:47:49Z,2023-09-14T17:01:37Z,2023-09-15T10:30:03Z,2023-09-14T17:02:31Z,828,C6VEY6VR,334,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
650339310f82923741c6a94a,60e5eceb989f38c746723024,APPROVED,2023-09-14T16:47:50Z,2023-09-14T16:59:52Z,2023-09-15T10:30:03Z,2023-09-14T16:59:54Z,723,C6VEY6VR,3470,42,Male,White,United States,United States,United States,English,No,Full-Time
650339c2f29f0b680e84c30b,607ec28e6a0bde56a9d69ddc,APPROVED,2023-09-14T16:51:05Z,2023-09-14T17:09:20Z,2023-09-15T10:30:03Z,2023-09-14T17:09:20Z,1096,C6VEY6VR,1131,59,Male,White,Serbia,United States,United States,English,No,Full-Time
65033b1f1f1620f30424b642,6455b4121cd3166666ae1fdd,APPROVED,2023-09-14T16:56:03Z,2023-09-14T17:35:07Z,2023-09-15T10:30:04Z,2023-09-14T17:35:07Z,2344,C6VEY6VR,240,52,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65033b2df459e0c4d88f4e77,62b4ef82055cec7135502ada,APPROVED,2023-09-14T16:56:16Z,2023-09-14T17:21:56Z,2023-09-15T10:30:04Z,2023-09-14T17:21:57Z,1540,C6VEY6VR,543,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65033b68acd759e0e7d77380,6294ea611ee4f49421c6b905,APPROVED,2023-09-14T16:57:21Z,2023-09-14T17:10:13Z,2023-09-15T10:30:04Z,2023-09-14T17:10:16Z,772,C6VEY6VR,2775,36,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
