"player","points","cells","social_info","unique_rounds","env_number","age","gender","soc_info_round","gempresent","round","tot_points","attempt_refresh","gem","trial"
63,14,1,35,753,3,41,2,1599,0,9,505,0,0,2
63,24,8,45,753,3,41,2,1599,0,9,505,0,0,3
63,28,64,19,753,3,41,2,1599,0,9,505,0,0,4
63,-51,57,15,753,3,41,2,1599,0,9,505,0,0,5
63,-43,9,50,753,3,41,2,1599,0,9,505,0,0,6
63,46,37,51,753,3,41,2,1599,0,9,505,0,0,7
63,20,36,43,753,3,41,2,1599,0,9,505,0,0,8
63,-60,28,34,753,3,41,2,1599,0,9,505,0,0,9
63,43,29,25,753,3,41,2,1599,0,9,505,0,0,10
63,-34,30,34,753,3,41,2,1599,0,9,505,0,0,11
63,-22,38,34,753,3,41,2,1599,0,9,505,0,0,12
63,36,39,34,753,3,41,2,1599,0,9,505,0,0,13
63,-6,31,34,753,3,41,2,1599,0,9,505,0,0,14
63,50,37,34,753,3,41,2,1599,0,9,505,0,0,15
63,51,37,34,753,3,41,2,1599,0,9,505,0,0,16
63,54,37,34,753,3,41,2,1599,0,9,505,0,0,17
63,47,35,34,753,3,41,2,1599,0,9,505,0,0,18
63,49,37,34,753,3,41,2,1599,0,9,505,0,0,19
63,50,35,34,753,3,41,2,1599,0,9,505,0,0,20
63,46,37,34,753,3,41,2,1599,0,9,505,0,0,21
63,56,35,34,753,3,41,2,1599,0,9,505,0,0,22
63,43,35,34,753,3,41,2,1599,0,9,505,0,0,23
63,55,35,34,753,3,41,2,1599,0,9,505,0,0,24
63,40,35,34,753,3,41,2,1599,0,9,505,0,0,25
63,-15,1,63,754,8,41,2,1177,1,10,415,0,0,1
63,11,2,63,754,8,41,2,1177,1,10,415,0,0,2
63,-38,8,22,754,8,41,2,1177,1,10,415,0,0,3
63,-16,7,22,754,8,41,2,1177,1,10,415,0,0,4
63,-30,6,44,754,8,41,2,1177,1,10,415,0,0,5
63,-20,5,35,754,8,41,2,1177,1,10,415,0,0,6
63,20,4,58,754,8,41,2,1177,1,10,415,0,0,7
63,23,3,54,754,8,41,2,1177,1,10,415,0,0,8
63,50,36,54,754,8,41,2,1177,1,10,415,0,0,9
63,-20,37,54,754,8,41,2,1177,1,10,415,0,0,10
63,-41,35,54,754,8,41,2,1177,1,10,415,0,0,11
63,34,54,54,754,8,41,2,1177,1,10,415,0,0,12
63,39,53,37,754,8,41,2,1177,1,10,415,0,0,13
63,6,52,38,754,8,41,2,1177,1,10,415,0,0,14
63,-21,20,38,754,8,41,2,1177,1,10,415,0,0,15
63,2,21,38,754,8,41,2,1177,1,10,415,0,0,16
63,9,22,38,754,8,41,2,1177,1,10,415,0,0,17
63,50,36,38,754,8,41,2,1177,1,10,415,0,0,18
63,61,38,38,754,8,41,2,1177,1,10,415,0,0,19
63,62,38,48,754,8,41,2,1177,1,10,415,0,0,20
63,63,38,20,754,8,41,2,1177,1,10,415,0,0,21
63,45,38,19,754,8,41,2,1177,1,10,415,0,0,22
63,50,36,27,754,8,41,2,1177,1,10,415,0,0,23
63,41,38,27,754,8,41,2,1177,1,10,415,0,0,24
63,50,36,27,754,8,41,2,1177,1,10,415,0,0,25
63,-50,37,28,755,5,41,2,332,1,11,792,0,0,1
63,-41,36,14,755,5,41,2,332,1,11,792,0,0,2
63,20,28,10,755,5,41,2,332,1,11,792,0,0,3
63,46,29,10,755,5,41,2,332,1,11,792,0,0,4
63,51,53,10,755,5,41,2,332,1,11,792,0,0,5
63,-23,52,10,755,5,41,2,332,1,11,792,0,0,6
63,21,46,10,755,5,41,2,332,1,11,792,0,0,7
63,35,48,10,755,5,41,2,332,1,11,792,0,0,8
63,-48,63,53,755,5,41,2,332,1,11,792,0,0,9
63,52,64,30,755,5,41,2,332,1,11,792,0,0,10
63,27,29,43,755,5,41,2,332,1,11,792,0,0,11
63,50,64,26,755,5,41,2,332,1,11,792,0,0,12
63,50,64,26,755,5,41,2,332,1,11,792,0,0,13
63,49,64,12,755,5,41,2,332,1,11,792,0,0,14
63,52,64,63,755,5,41,2,332,1,11,792,0,0,15
63,50,53,63,755,5,41,2,332,1,11,792,0,0,16
63,50,53,63,755,5,41,2,332,1,11,792,0,0,17
63,49,53,63,755,5,41,2,332,1,11,792,0,0,18
63,50,53,63,755,5,41,2,332,1,11,792,0,0,19
63,51,64,63,755,5,41,2,332,1,11,792,0,0,20
63,50,53,63,755,5,41,2,332,1,11,792,0,0,21
63,49,53,63,755,5,41,2,332,1,11,792,0,0,22
63,49,53,63,755,5,41,2,332,1,11,792,0,0,23
63,51,53,63,755,5,41,2,332,1,11,792,0,0,24
63,52,64,63,755,5,41,2,332,1,11,792,0,0,25
63,2,50,24,756,5,41,2,408,0,12,686,0,0,1
63,35,55,45,756,5,41,2,408,0,12,686,0,0,2
63,23,15,8,756,5,41,2,408,0,12,686,0,0,3
63,-35,10,15,756,5,41,2,408,0,12,686,0,0,4
63,44,37,22,756,5,41,2,408,0,12,686,0,0,5
63,13,61,29,756,5,41,2,408,0,12,686,0,0,6
63,-23,59,1,756,5,41,2,408,0,12,686,0,0,7
63,27,4,10,756,5,41,2,408,0,12,686,0,0,8
63,8,28,57,756,5,41,2,408,0,12,686,0,0,9
63,-37,58,33,756,5,41,2,408,0,12,686,0,0,10
63,-28,46,25,756,5,41,2,408,0,12,686,0,0,11
63,55,37,13,756,5,41,2,408,0,12,686,0,0,12
63,46,37,6,756,5,41,2,408,0,12,686,0,0,13
63,46,37,48,756,5,41,2,408,0,12,686,0,0,14
63,44,37,55,756,5,41,2,408,0,12,686,0,0,15
63,42,37,6,756,5,41,2,408,0,12,686,0,0,16
63,40,37,6,756,5,41,2,408,0,12,686,0,0,17
63,45,37,6,756,5,41,2,408,0,12,686,0,0,18
63,58,7,6,756,5,41,2,408,0,12,686,0,0,19
63,42,7,6,756,5,41,2,408,0,12,686,0,0,20
63,43,37,6,756,5,41,2,408,0,12,686,0,0,21
63,57,7,6,756,5,41,2,408,0,12,686,0,0,22
63,44,37,6,756,5,41,2,408,0,12,686,0,0,23
63,44,7,6,756,5,41,2,408,0,12,686,0,0,24
63,51,37,6,756,5,41,2,408,0,12,686,0,0,25
64,-4,11,64,757,2,47,1,2195,0,1,969,0,0,1
64,-22,1,57,757,2,47,1,2195,0,1,969,0,0,2
64,52,51,8,757,2,47,1,2195,0,1,969,0,0,3
64,47,51,8,757,2,47,1,2195,0,1,969,0,0,4
64,53,51,8,757,2,47,1,2195,0,1,969,0,0,5
64,49,51,21,757,2,47,1,2195,0,1,969,0,0,6
64,56,51,21,757,2,47,1,2195,0,1,969,0,0,7
64,57,51,21,757,2,47,1,2195,0,1,969,0,0,8
64,58,51,21,757,2,47,1,2195,0,1,969,0,0,9
64,11,59,21,757,2,47,1,2195,0,1,969,0,0,10
64,-8,50,21,757,2,47,1,2195,0,1,969,0,0,11
64,-8,52,21,757,2,47,1,2195,0,1,969,0,0,12
64,55,51,18,757,2,47,1,2195,0,1,969,0,0,13
64,53,51,18,757,2,47,1,2195,0,1,969,0,0,14
64,16,19,18,757,2,47,1,2195,0,1,969,0,0,15
64,51,51,18,757,2,47,1,2195,0,1,969,0,0,16
64,59,51,18,757,2,47,1,2195,0,1,969,0,0,17
64,52,51,21,757,2,47,1,2195,0,1,969,0,0,18
64,43,51,21,757,2,47,1,2195,0,1,969,0,0,19
64,45,22,21,757,2,47,1,2195,0,1,969,0,0,20
64,43,51,21,757,2,47,1,2195,0,1,969,0,0,21
64,56,22,21,757,2,47,1,2195,0,1,969,0,0,22
64,49,22,21,757,2,47,1,2195,0,1,969,0,0,23
64,54,22,21,757,2,47,1,2195,0,1,969,0,0,24
64,52,22,21,757,2,47,1,2195,0,1,969,0,0,25
64,11,7,27,758,8,47,1,1244,1,2,495,0,0,1
64,-15,14,4,758,8,47,1,1244,1,2,495,0,0,2
64,20,4,39,758,8,47,1,1244,1,2,495,0,0,3
64,8,39,49,758,8,47,1,1244,1,2,495,0,0,4
64,7,51,49,758,8,47,1,1244,1,2,495,0,0,5
64,27,49,49,758,8,47,1,1244,1,2,495,0,0,6
64,38,49,49,758,8,47,1,1244,1,2,495,0,0,7
64,32,49,49,758,8,47,1,1244,1,2,495,0,0,8
64,37,54,49,758,8,47,1,1244,1,2,495,0,0,9
64,-52,64,49,758,8,47,1,1244,1,2,495,0,0,10
64,15,2,49,758,8,47,1,1244,1,2,495,0,0,11
64,-17,18,49,758,8,47,1,1244,1,2,495,0,0,12
64,-34,34,14,758,8,47,1,1244,1,2,495,0,0,13
64,31,49,17,758,8,47,1,1244,1,2,495,0,0,14
64,36,54,53,758,8,47,1,1244,1,2,495,0,0,15
64,30,53,7,758,8,47,1,1244,1,2,495,0,0,16
64,37,54,53,758,8,47,1,1244,1,2,495,0,0,17
64,36,54,53,758,8,47,1,1244,1,2,495,0,0,18
64,35,54,53,758,8,47,1,1244,1,2,495,0,0,19
64,35,54,49,758,8,47,1,1244,1,2,495,0,0,20
64,36,54,49,758,8,47,1,1244,1,2,495,0,0,21
64,35,54,49,758,8,47,1,1244,1,2,495,0,0,22
64,36,54,49,758,8,47,1,1244,1,2,495,0,0,23
64,37,54,49,758,8,47,1,1244,1,2,495,0,0,24
64,34,54,49,758,8,47,1,1244,1,2,495,0,0,25
64,18,28,28,759,7,47,1,335,1,3,3174,0,0,1
64,-49,34,50,759,7,47,1,335,1,3,3174,0,0,2
64,-11,37,30,759,7,47,1,335,1,3,3174,0,0,3
64,-49,30,53,759,7,47,1,335,1,3,3174,0,0,4
64,32,4,51,759,7,47,1,335,1,3,3174,0,0,5
64,52,4,45,759,7,47,1,335,1,3,3174,0,0,6
64,35,4,21,759,7,47,1,335,1,3,3174,0,0,7
64,41,4,17,759,7,47,1,335,1,3,3174,0,0,8
64,59,4,35,759,7,47,1,335,1,3,3174,0,0,9
64,60,4,55,759,7,47,1,335,1,3,3174,0,0,10
64,35,4,60,759,7,47,1,335,1,3,3174,0,0,11
64,38,4,60,759,7,47,1,335,1,3,3174,0,0,12
64,45,4,60,759,7,47,1,335,1,3,3174,0,0,13
64,51,4,60,759,7,47,1,335,1,3,3174,0,0,14
64,251,60,60,759,7,47,1,335,1,3,3174,0,1,15
64,269,60,60,759,7,47,1,335,1,3,3174,0,1,16
64,260,60,60,759,7,47,1,335,1,3,3174,0,1,17
64,256,60,60,759,7,47,1,335,1,3,3174,0,1,18
64,256,60,60,759,7,47,1,335,1,3,3174,0,1,19
64,263,60,60,759,7,47,1,335,1,3,3174,0,1,20
64,252,60,60,759,7,47,1,335,1,3,3174,0,1,21
64,247,60,60,759,7,47,1,335,1,3,3174,0,1,22
64,268,60,60,759,7,47,1,335,1,3,3174,0,1,23
64,250,60,60,759,7,47,1,335,1,3,3174,0,1,24
64,245,60,60,759,7,47,1,335,1,3,3174,0,1,25
64,39,54,6,760,9,47,1,468,1,4,931,0,0,1
64,40,54,54,760,9,47,1,468,1,4,931,0,0,2
64,38,54,46,760,9,47,1,468,1,4,931,0,0,3
64,39,54,45,760,9,47,1,468,1,4,931,0,0,4
64,-7,45,28,760,9,47,1,468,1,4,931,0,0,5
64,-58,50,28,760,9,47,1,468,1,4,931,0,0,6
64,42,28,28,760,9,47,1,468,1,4,931,0,0,7
64,45,28,51,760,9,47,1,468,1,4,931,0,0,8
64,49,28,28,760,9,47,1,468,1,4,931,0,0,9
64,47,28,28,760,9,47,1,468,1,4,931,0,0,10
64,43,28,25,760,9,47,1,468,1,4,931,0,0,11
64,-43,25,41,760,9,47,1,468,1,4,931,0,0,12
64,53,28,35,760,9,47,1,468,1,4,931,0,0,13
64,49,28,34,760,9,47,1,468,1,4,931,0,0,14
64,46,28,42,760,9,47,1,468,1,4,931,0,0,15
64,51,28,42,760,9,47,1,468,1,4,931,0,0,16
64,41,28,42,760,9,47,1,468,1,4,931,0,0,17
64,66,42,42,760,9,47,1,468,1,4,931,0,0,18
64,63,42,28,760,9,47,1,468,1,4,931,0,0,19
64,44,42,28,760,9,47,1,468,1,4,931,0,0,20
64,72,42,28,760,9,47,1,468,1,4,931,0,0,21
64,39,42,28,760,9,47,1,468,1,4,931,0,0,22
64,31,42,28,760,9,47,1,468,1,4,931,0,0,23
64,53,28,42,760,9,47,1,468,1,4,931,0,0,24
64,49,28,42,760,9,47,1,468,1,4,931,0,0,25
64,-51,20,24,761,5,47,1,408,0,5,661,0,0,1
64,23,44,45,761,5,47,1,408,0,5,661,0,0,2
64,-44,46,8,761,5,47,1,408,0,5,661,0,0,3
64,-22,9,15,761,5,47,1,408,0,5,661,0,0,4
64,16,44,22,761,5,47,1,408,0,5,661,0,0,5
64,8,44,29,761,5,47,1,408,0,5,661,0,0,6
64,-16,60,1,761,5,47,1,408,0,5,661,0,0,7
64,49,15,10,761,5,47,1,408,0,5,661,0,0,8
64,37,15,57,761,5,47,1,408,0,5,661,0,0,9
64,27,15,33,761,5,47,1,408,0,5,661,0,0,10
64,32,15,25,761,5,47,1,408,0,5,661,0,0,11
64,35,15,13,761,5,47,1,408,0,5,661,0,0,12
64,39,15,6,761,5,47,1,408,0,5,661,0,0,13
64,25,15,48,761,5,47,1,408,0,5,661,0,0,14
64,23,15,55,761,5,47,1,408,0,5,661,0,0,15
64,37,15,6,761,5,47,1,408,0,5,661,0,0,16
64,41,15,6,761,5,47,1,408,0,5,661,0,0,17
64,41,7,6,761,5,47,1,408,0,5,661,0,0,18
64,48,7,6,761,5,47,1,408,0,5,661,0,0,19
64,47,7,6,761,5,47,1,408,0,5,661,0,0,20
64,57,7,6,761,5,47,1,408,0,5,661,0,0,21
64,56,7,6,761,5,47,1,408,0,5,661,0,0,22
64,47,7,6,761,5,47,1,408,0,5,661,0,0,23
64,59,7,6,761,5,47,1,408,0,5,661,0,0,24
64,47,7,6,761,5,47,1,408,0,5,661,0,0,25
64,23,28,28,762,5,47,1,332,1,6,1125,0,0,1
64,20,28,14,762,5,47,1,332,1,6,1125,0,0,2
64,20,28,10,762,5,47,1,332,1,6,1125,0,0,3
64,20,28,10,762,5,47,1,332,1,6,1125,0,0,4
64,50,11,10,762,5,47,1,332,1,6,1125,0,0,5
64,49,11,10,762,5,47,1,332,1,6,1125,0,0,6
64,53,11,10,762,5,47,1,332,1,6,1125,0,0,7
64,52,11,10,762,5,47,1,332,1,6,1125,0,0,8
64,51,11,53,762,5,47,1,332,1,6,1125,0,0,9
64,56,11,30,762,5,47,1,332,1,6,1125,0,0,10
64,23,43,43,762,5,47,1,332,1,6,1125,0,0,11
64,31,39,26,762,5,47,1,332,1,6,1125,0,0,12
64,60,26,26,762,5,47,1,332,1,6,1125,0,0,13
64,52,26,12,762,5,47,1,332,1,6,1125,0,0,14
64,53,26,63,762,5,47,1,332,1,6,1125,0,0,15
64,51,64,63,762,5,47,1,332,1,6,1125,0,0,16
64,51,64,63,762,5,47,1,332,1,6,1125,0,0,17
64,50,64,63,762,5,47,1,332,1,6,1125,0,0,18
64,51,64,63,762,5,47,1,332,1,6,1125,0,0,19
64,50,64,63,762,5,47,1,332,1,6,1125,0,0,20
64,64,11,63,762,5,47,1,332,1,6,1125,0,0,21
64,50,11,63,762,5,47,1,332,1,6,1125,0,0,22
64,42,11,63,762,5,47,1,332,1,6,1125,0,0,23
64,52,64,63,762,5,47,1,332,1,6,1125,0,0,24
64,51,64,63,762,5,47,1,332,1,6,1125,0,0,25
64,52,5,22,763,2,47,1,1650,1,7,2664,0,0,1
64,50,5,35,763,2,47,1,1650,1,7,2664,0,0,2
64,-45,12,37,763,2,47,1,1650,1,7,2664,0,0,3
64,-3,38,52,763,2,47,1,1650,1,7,2664,0,0,4
64,7,51,19,763,2,47,1,1650,1,7,2664,0,0,5
64,33,61,34,763,2,47,1,1650,1,7,2664,0,0,6
64,50,48,34,763,2,47,1,1650,1,7,2664,0,0,7
64,58,48,34,763,2,47,1,1650,1,7,2664,0,0,8
64,41,48,34,763,2,47,1,1650,1,7,2664,0,0,9
64,51,35,34,763,2,47,1,1650,1,7,2664,0,0,10
64,22,17,34,763,2,47,1,1650,1,7,2664,0,0,11
64,-17,57,34,763,2,47,1,1650,1,7,2664,0,0,12
64,26,1,34,763,2,47,1,1650,1,7,2664,0,0,13
64,-5,3,34,763,2,47,1,1650,1,7,2664,0,0,14
64,-23,7,34,763,2,47,1,1650,1,7,2664,0,0,15
64,8,63,34,763,2,47,1,1650,1,7,2664,0,0,16
64,261,64,34,763,2,47,1,1650,1,7,2664,0,1,17
64,262,64,34,763,2,47,1,1650,1,7,2664,0,1,18
64,262,64,34,763,2,47,1,1650,1,7,2664,0,1,19
64,262,64,34,763,2,47,1,1650,1,7,2664,0,1,20
64,261,64,34,763,2,47,1,1650,1,7,2664,0,1,21
64,262,64,34,763,2,47,1,1650,1,7,2664,0,1,22
64,264,64,34,763,2,47,1,1650,1,7,2664,0,1,23
64,262,64,34,763,2,47,1,1650,1,7,2664,0,1,24
64,263,64,34,763,2,47,1,1650,1,7,2664,0,1,25
64,-39,30,27,764,3,47,1,795,1,8,5213,0,0,1
64,-6,62,27,764,3,47,1,795,1,8,5213,0,0,2
64,-64,28,27,764,3,47,1,795,1,8,5213,0,0,3
64,-51,33,27,764,3,47,1,795,1,8,5213,0,0,4
64,43,57,27,764,3,47,1,795,1,8,5213,0,0,5
64,264,58,27,764,3,47,1,795,1,8,5213,0,1,6
64,267,58,27,764,3,47,1,795,1,8,5213,0,1,7
64,270,58,27,764,3,47,1,795,1,8,5213,0,1,8
64,262,58,27,764,3,47,1,795,1,8,5213,0,1,9
64,271,58,27,764,3,47,1,795,1,8,5213,0,1,10
64,243,58,22,764,3,47,1,795,1,8,5213,0,1,11
64,284,58,30,764,3,47,1,795,1,8,5213,0,1,12
64,284,58,46,764,3,47,1,795,1,8,5213,0,1,13
64,248,58,46,764,3,47,1,795,1,8,5213,0,1,14
64,264,58,22,764,3,47,1,795,1,8,5213,0,1,15
64,266,58,45,764,3,47,1,795,1,8,5213,0,1,16
64,260,58,45,764,3,47,1,795,1,8,5213,0,1,17
64,272,58,45,764,3,47,1,795,1,8,5213,0,1,18
64,269,58,45,764,3,47,1,795,1,8,5213,0,1,19
64,284,58,45,764,3,47,1,795,1,8,5213,0,1,20
64,260,58,45,764,3,47,1,795,1,8,5213,0,1,21
64,286,58,45,764,3,47,1,795,1,8,5213,0,1,22
64,251,58,45,764,3,47,1,795,1,8,5213,0,1,23
64,243,58,45,764,3,47,1,795,1,8,5213,0,1,24
64,282,58,45,764,3,47,1,795,1,8,5213,0,1,25
64,43,44,37,765,6,47,1,905,1,9,3753,0,0,1
64,26,58,37,765,6,47,1,905,1,9,3753,0,0,2
64,49,2,34,765,6,47,1,905,1,9,3753,0,0,3
64,-24,6,34,765,6,47,1,905,1,9,3753,0,0,4
64,-1,62,34,765,6,47,1,905,1,9,3753,0,0,5
64,3,30,34,765,6,47,1,905,1,9,3753,0,0,6
64,23,35,34,765,6,47,1,905,1,9,3753,0,0,7
64,6,18,20,765,6,47,1,905,1,9,3753,0,0,8
64,49,3,20,765,6,47,1,905,1,9,3753,0,0,9
64,-41,4,20,765,6,47,1,905,1,9,3753,0,0,10
64,50,2,20,765,6,47,1,905,1,9,3753,0,0,11
64,244,21,20,765,6,47,1,905,1,9,3753,0,1,12
64,250,21,20,765,6,47,1,905,1,9,3753,0,1,13
64,262,21,20,765,6,47,1,905,1,9,3753,0,1,14
64,259,21,20,765,6,47,1,905,1,9,3753,0,1,15
64,242,21,20,765,6,47,1,905,1,9,3753,0,1,16
64,246,21,20,765,6,47,1,905,1,9,3753,0,1,17
64,268,21,20,765,6,47,1,905,1,9,3753,0,1,18
64,254,21,20,765,6,47,1,905,1,9,3753,0,1,19
64,243,21,20,765,6,47,1,905,1,9,3753,0,1,20
64,259,21,20,765,6,47,1,905,1,9,3753,0,1,21
64,262,21,20,765,6,47,1,905,1,9,3753,0,1,22
64,256,21,20,765,6,47,1,905,1,9,3753,0,1,23
64,260,21,20,765,6,47,1,905,1,9,3753,0,1,24
64,265,21,20,765,6,47,1,905,1,9,3753,0,1,25
64,-51,48,36,766,1,47,1,800,0,10,655,0,0,1
64,-39,60,35,766,1,47,1,800,0,10,655,0,0,2
64,44,3,34,766,1,47,1,800,0,10,655,0,0,3
64,35,3,11,766,1,47,1,800,0,10,655,0,0,4
64,48,3,11,766,1,47,1,800,0,10,655,0,0,5
64,54,3,11,766,1,47,1,800,0,10,655,0,0,6
64,21,58,11,766,1,47,1,800,0,10,655,0,0,7
64,23,7,11,766,1,47,1,800,0,10,655,0,0,8
64,61,24,11,766,1,47,1,800,0,10,655,0,0,9
64,36,24,11,766,1,47,1,800,0,10,655,0,0,10
64,37,32,11,766,1,47,1,800,0,10,655,0,0,11
64,0,29,11,766,1,47,1,800,0,10,655,0,0,12
64,-35,25,11,766,1,47,1,800,0,10,655,0,0,13
64,-27,41,11,766,1,47,1,800,0,10,655,0,0,14
64,-22,44,11,766,1,47,1,800,0,10,655,0,0,15
64,36,46,11,766,1,47,1,800,0,10,655,0,0,16
64,44,14,11,766,1,47,1,800,0,10,655,0,0,17
64,37,3,11,766,1,47,1,800,0,10,655,0,0,18
64,56,12,11,766,1,47,1,800,0,10,655,0,0,19
64,35,12,11,766,1,47,1,800,0,10,655,0,0,20
64,52,12,11,766,1,47,1,800,0,10,655,0,0,21
64,71,12,11,766,1,47,1,800,0,10,655,0,0,22
64,68,12,11,766,1,47,1,800,0,10,655,0,0,23
64,43,12,11,766,1,47,1,800,0,10,655,0,0,24
64,28,12,11,766,1,47,1,800,0,10,655,0,0,25
64,-32,48,31,767,4,47,1,868,1,11,643,0,0,1
64,-15,60,27,767,4,47,1,868,1,11,643,0,0,2
64,17,3,38,767,4,47,1,868,1,11,643,0,0,3
64,-11,20,14,767,4,47,1,868,1,11,643,0,0,4
64,-44,26,9,767,4,47,1,868,1,11,643,0,0,5
64,-18,42,41,767,4,47,1,868,1,11,643,0,0,6
64,-13,6,41,767,4,47,1,868,1,11,643,0,0,7
64,22,15,41,767,4,47,1,868,1,11,643,0,0,8
64,33,31,41,767,4,47,1,868,1,11,643,0,0,9
64,-22,46,62,767,4,47,1,868,1,11,643,0,0,10
64,42,63,58,767,4,47,1,868,1,11,643,0,0,11
64,50,64,9,767,4,47,1,868,1,11,643,0,0,12
64,51,64,9,767,4,47,1,868,1,11,643,0,0,13
64,49,64,9,767,4,47,1,868,1,11,643,0,0,14
64,51,64,9,767,4,47,1,868,1,11,643,0,0,15
64,59,10,9,767,4,47,1,868,1,11,643,0,0,16
64,27,10,9,767,4,47,1,868,1,11,643,0,0,17
64,51,64,9,767,4,47,1,868,1,11,643,0,0,18
64,51,64,9,767,4,47,1,868,1,11,643,0,0,19
64,49,64,9,767,4,47,1,868,1,11,643,0,0,20
64,51,64,9,767,4,47,1,868,1,11,643,0,0,21
64,48,64,9,767,4,47,1,868,1,11,643,0,0,22
64,49,64,9,767,4,47,1,868,1,11,643,0,0,23
64,49,64,9,767,4,47,1,868,1,11,643,0,0,24
64,49,64,9,767,4,47,1,868,1,11,643,0,0,25
64,-9,22,22,768,3,47,1,1599,0,12,791,0,0,1
64,43,35,35,768,3,47,1,1599,0,12,791,0,0,2
64,51,43,45,768,3,47,1,1599,0,12,791,0,0,3
64,-8,51,19,768,3,47,1,1599,0,12,791,0,0,4
64,-51,57,15,768,3,47,1,1599,0,12,791,0,0,5
64,9,64,50,768,3,47,1,1599,0,12,791,0,0,6
64,36,60,51,768,3,47,1,1599,0,12,791,0,0,7
64,-10,61,43,768,3,47,1,1599,0,12,791,0,0,8
64,-26,44,34,768,3,47,1,1599,0,12,791,0,0,9
64,25,20,25,768,3,47,1,1599,0,12,791,0,0,10
64,46,35,34,768,3,47,1,1599,0,12,791,0,0,11
64,48,35,34,768,3,47,1,1599,0,12,791,0,0,12
64,58,35,34,768,3,47,1,1599,0,12,791,0,0,13
64,41,35,34,768,3,47,1,1599,0,12,791,0,0,14
64,50,35,34,768,3,47,1,1599,0,12,791,0,0,15
64,47,35,34,768,3,47,1,1599,0,12,791,0,0,16
64,50,35,34,768,3,47,1,1599,0,12,791,0,0,17
64,51,43,34,768,3,47,1,1599,0,12,791,0,0,18
64,51,43,34,768,3,47,1,1599,0,12,791,0,0,19
64,43,35,34,768,3,47,1,1599,0,12,791,0,0,20
64,50,43,34,768,3,47,1,1599,0,12,791,0,0,21
64,48,43,34,768,3,47,1,1599,0,12,791,0,0,22
64,51,43,34,768,3,47,1,1599,0,12,791,0,0,23
64,48,43,34,768,3,47,1,1599,0,12,791,0,0,24
64,49,43,34,768,3,47,1,1599,0,12,791,0,0,25
65,51,29,45,769,7,42,2,1912,1,1,1023,1,0,1
65,-22,11,54,769,7,42,2,1912,1,1,1023,1,0,2
65,-20,11,46,769,7,42,2,1912,1,1,1023,1,0,3
65,10,57,47,769,7,42,2,1912,1,1,1023,1,0,4
65,0,57,48,769,7,42,2,1912,1,1,1023,1,0,5
65,52,29,55,769,7,42,2,1912,1,1,1023,1,0,6
65,49,29,39,769,7,42,2,1912,1,1,1023,1,0,7
65,50,29,38,769,7,42,2,1912,1,1,1023,1,0,8
65,50,29,30,769,7,42,2,1912,1,1,1023,1,0,9
65,51,29,37,769,7,42,2,1912,1,1,1023,1,0,10
65,51,29,53,769,7,42,2,1912,1,1,1023,1,0,11
65,48,29,61,769,7,42,2,1912,1,1,1023,1,0,12
65,51,29,52,769,7,42,2,1912,1,1,1023,1,0,13
65,48,29,60,769,7,42,2,1912,1,1,1023,1,0,14
65,50,29,60,769,7,42,2,1912,1,1,1023,1,0,15
65,49,29,60,769,7,42,2,1912,1,1,1023,1,0,16
65,52,29,60,769,7,42,2,1912,1,1,1023,1,0,17
65,50,29,60,769,7,42,2,1912,1,1,1023,1,0,18
65,50,29,60,769,7,42,2,1912,1,1,1023,1,0,19
65,50,29,60,769,7,42,2,1912,1,1,1023,1,0,20
65,48,29,60,769,7,42,2,1912,1,1,1023,1,0,21
65,52,29,60,769,7,42,2,1912,1,1,1023,1,0,22
65,52,29,60,769,7,42,2,1912,1,1,1023,1,0,23
65,50,29,60,769,7,42,2,1912,1,1,1023,1,0,24
65,51,29,60,769,7,42,2,1912,1,1,1023,1,0,25
65,-2,29,28,770,2,42,2,504,1,2,742,0,0,1
65,-21,28,36,770,2,42,2,504,1,2,742,0,0,2
65,-40,37,29,770,2,42,2,504,1,2,742,0,0,3
65,24,34,37,770,2,42,2,504,1,2,742,0,0,4
65,13,34,11,770,2,42,2,504,1,2,742,0,0,5
65,-24,42,51,770,2,42,2,504,1,2,742,0,0,6
65,39,55,51,770,2,42,2,504,1,2,742,0,0,7
65,45,55,51,770,2,42,2,504,1,2,742,0,0,8
65,39,55,51,770,2,42,2,504,1,2,742,0,0,9
65,31,55,51,770,2,42,2,504,1,2,742,0,0,10
65,28,55,51,770,2,42,2,504,1,2,742,0,0,11
65,42,55,51,770,2,42,2,504,1,2,742,0,0,12
65,40,55,51,770,2,42,2,504,1,2,742,0,0,13
65,40,55,51,770,2,42,2,504,1,2,742,0,0,14
65,41,55,51,770,2,42,2,504,1,2,742,0,0,15
65,28,55,51,770,2,42,2,504,1,2,742,0,0,16
65,49,52,51,770,2,42,2,504,1,2,742,0,0,17
65,44,52,51,770,2,42,2,504,1,2,742,0,0,18
65,43,52,51,770,2,42,2,504,1,2,742,0,0,19
65,64,52,51,770,2,42,2,504,1,2,742,0,0,20
65,35,52,51,770,2,42,2,504,1,2,742,0,0,21
65,39,52,51,770,2,42,2,504,1,2,742,0,0,22
65,60,52,51,770,2,42,2,504,1,2,742,0,0,23
65,49,52,51,770,2,42,2,504,1,2,742,0,0,24
65,36,52,51,770,2,42,2,504,1,2,742,0,0,25
65,62,38,63,771,8,42,2,1177,1,3,1235,0,0,1
65,40,38,63,771,8,42,2,1177,1,3,1235,0,0,2
