Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64de276b935029ab476b1083,63d8766016c0bfcd19d3c732,APPROVED,2023-08-17T13:58:10.659000Z,2023-08-17T14:11:40.112000Z,2023-08-17T17:32:34.173000,2023-08-17T14:11:41.508755Z,810,C6VEY6VR,971,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de277a56a911d7f753a7bc,622a066173bc257c44fa255b,APPROVED,2023-08-17T13:58:29.638000Z,2023-08-17T14:39:40.561000Z,2023-08-17T17:32:34.323000,2023-08-17T14:39:44.749547Z,2471,C6VEY6VR,711,74,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de27a81023db2d3e6050f8,6143abecd2f51fa8dfe7f3c3,APPROVED,2023-08-17T13:59:09.228000Z,2023-08-17T14:18:27.663000Z,2023-08-17T17:32:34.483000,2023-08-17T14:18:28.199883Z,1159,C6VEY6VR,1437,31,Male,White,United States,United States,United States,English,No,Full-Time
64de280087b0c2c390143b78,572535bba34b2a001306827c,APPROVED,2023-08-17T14:00:36.678000Z,2023-08-17T14:18:08.913000Z,2023-08-17T17:32:34.641000,2023-08-17T14:18:09.869819Z,1053,C6VEY6VR,2497,37,Male,Mixed,United States,United States,United States,English,No,Full-Time
64de2807a44e924c32d264c9,58ed7f5aac62dc00019366a9,APPROVED,2023-08-17T14:02:29.294000Z,2023-08-17T14:45:42.746000Z,2023-08-17T17:32:29.358000,2023-08-17T14:45:44.709750Z,2594,C6VEY6VR,476,42,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de280de8b89e6473982735,601978b272f5e808b394198d,APPROVED,2023-08-17T14:00:48.854000Z,2023-08-17T14:16:18.341000Z,2023-08-17T17:32:29.504000,2023-08-17T14:16:18.896579Z,930,C6VEY6VR,1121,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64de28601756735d7ac7e3a3,628d0122bd2de9268f57e207,APPROVED,2023-08-17T14:02:16.322000Z,2023-08-17T14:30:10.976000Z,2023-08-17T17:32:34.794000,2023-08-17T14:30:27.905270Z,1675,C6VEY6VR,1200,27,Male,Asian,Korea,United States,Korea,English,No,Full-Time
64de286906dc05f2997b2414,56f0393f3f71990005d0e66d,APPROVED,2023-08-17T14:02:17.569000Z,2023-08-17T14:15:36.094000Z,2023-08-17T17:32:34.937000,2023-08-17T14:15:36.612010Z,799,C6VEY6VR,2526,46,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de286ecae73349069df682,60e00468ba249d2d30b2d7b2,APPROVED,2023-08-17T14:08:14.457000Z,2023-08-17T14:53:35.959000Z,2023-08-17T17:32:35.084000,2023-08-17T14:53:37.059857Z,2722,C6VEY6VR,942,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de2874ab6019c63cb3c5da,5d63275f9b22da000117b107,APPROVED,2023-08-17T14:02:31.498000Z,2023-08-17T14:39:43.785000Z,2023-08-17T17:32:35.234000,2023-08-17T14:39:44.450326Z,2233,C6VEY6VR,3454,70,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64de2881032fc1ea4d74da46,5de8873243e90d7f894dd8dc,APPROVED,2023-08-17T14:02:47.428000Z,2023-08-17T14:17:00.292000Z,2023-08-17T17:32:29.663000,2023-08-17T14:17:03.936139Z,853,C6VEY6VR,19,42,Female,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
64de288e862897ace8e755a3,61267e282a445af9eb95beae,APPROVED,2023-08-17T14:03:01.137000Z,2023-08-17T14:18:22.303000Z,2023-08-17T17:32:29.811000,2023-08-17T14:18:22.915185Z,922,C6VEY6VR,1063,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
