playerNr,groupNr,subjectNr,period,check,prolificID,orderEnvs1,orderEnvs2,orderEnvs3,counter1,counter2,counter3,orderRounds,thisRound,treatment,gemPresent,socialInfo,points,refreshTaskCount,clickedCells,totalPoints,thisEnv,consent,rnd_decI,counterEnv1ng,qR1,qR2,qR3,newvar,strategy,general,age,gender,time_check,time_welcome,time_consent,time_i1,time_i2,time_i3,time_i4,time_i5,time_i6,time_i7,time_i8,time_i9,time_i10,time_iend,time_quiz,time_play.(old),time_play,time_break,time_Questionnaire,time_end,time_376482
4,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,921,NA,0,"61,27,31,38,39,47,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","3,11,-43,38,31,-5,56,48,24,14,10,62,50,28,-29,42,52,59,-7,48,1,-1,-31,18,-19",NA,"26,20,28,32,59,40,14,2,7,43,45,12,10,12,63,14,2,38,33,23,53,57,36,56,61",460,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639,NA,1,"16,41,5,9,9,9,9,9,9,16,16,16,16,16,16,45,20,1,7,16,16,39,60,35,16","35,51,6,-2,-60,29,35,38,50,52,50,48,262,243,250,271,4,247,272,270,-37,265,27,257,266",NA,"10,16,22,33,5,9,9,9,16,16,16,16,38,38,38,38,45,38,38,38,7,38,39,38,38",2929,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
4,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,0,"8,57,64,1,37,36,28,29,43,44,35,52,45,45,45,48,31,31,36,36,36,36,36,36,36","35,9,-20,-37,-35,26,57,36,-37,36,9,59,33,-59,51,52,42,41,64,69,51,59,41,26,42",NA,"22,33,9,58,2,38,37,29,30,44,45,37,36,46,37,37,37,37,32,32,32,37,37,32,37",650,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,1,"28,14,10,10,10,10,10,10,53,30,43,26,26,12,63,63,63,63,63,63,63,63,63,63,63","3,35,-23,43,64,61,53,54,47,48,48,42,40,28,-45,50,51,52,50,51,48,48,51,51,50",NA,"20,29,15,29,11,11,11,11,11,11,11,11,11,27,13,64,64,64,64,64,64,64,64,64,64",1000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,NA,1,"30,30,30,30,30,30,28,19,19,19,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36","-8,-52,24,22,49,41,44,-21,-28,9,41,37,50,48,-40,-48,-52,-29,58,45,51,51,51,-50,29",NA,"34,45,31,31,31,31,31,29,30,39,4,12,37,59,53,55,50,26,10,10,37,37,37,7,14",322,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,1,"22,35,37,52,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","21,8,8,37,-39,-8,12,-43,2,49,50,51,49,50,50,49,51,50,51,51,51,49,52,51,49",NA,"11,63,36,60,53,42,15,27,38,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35",801,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,NA,1,"37,37,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20","-6,52,-9,-39,45,58,57,48,60,49,51,46,45,45,52,44,58,50,45,43,46,47,44,57,55",NA,"30,34,46,51,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34",1043,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"254,376,2195,905,1899,921,1912,343,1244,332,1639,1650",254,0,0,"31,29,44,44,44,44,47,47,6,19,19,19,19,44,44,44,44,44,44,44,44,44,44,44,44","29,-57,45,-64,-38,40,38,50,-39,21,7,-15,-3,-31,50,31,-14,-14,47,35,9,-47,-2,-26,37",0,"13,23,29,28,30,2,3,5,14,63,62,61,60,54,55,49,42,34,39,47,48,40,64,44,37",89,3,0,8,0,3,2,2,2,NA,NA,NA,NA,157,43,27,48,80,21,31,27,50,30,17,28,16,33,140,NA,NA,NA,NA,NA,NA
5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,NA,1,"30,30,30,30,30,30,28,19,19,19,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36","265,43,-37,6,-51,-57,22,33,45,17,45,-7,-71,36,40,0,31,1,32,19,253,-51,-36,58,43",NA,"22,21,54,52,55,45,61,62,63,59,59,51,26,23,24,19,20,15,14,13,11,7,8,10,12",679,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2195,NA,0,"64,57,8,8,8,21,21,21,21,21,21,21,18,18,18,18,18,21,21,21,21,21,21,21,21","-8,6,58,53,-37,-50,28,16,35,51,36,-33,-15,-43,-23,29,-13,9,-38,35,-23,42,50,-55,2",NA,"13,14,20,22,15,24,29,38,44,54,47,35,34,25,27,18,10,11,37,31,40,46,45,43,12",112,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,NA,1,"37,37,34,34,34,34,34,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20","-21,-12,262,37,50,-1,20,34,-39,30,-7,-21,32,58,-49,-12,-9,28,43,244,15,7,-20,20,-16",NA,"4,14,21,23,28,30,27,39,42,45,46,10,13,44,55,52,53,43,36,11,12,19,1,3,15",673,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,0,"8,57,64,1,37,36,28,29,43,44,35,52,45,45,45,48,31,31,36,36,36,36,36,36,36","-43,38,52,-45,-47,9,-42,-6,41,41,-16,-4,35,-7,-14,41,-46,-26,21,-11,14,23,-17,-51,52",NA,"14,13,21,30,40,45,35,26,27,19,10,31,29,3,5,7,16,2,23,38,39,28,53,20,18",-8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,921,NA,0,"61,27,31,38,39,47,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","39,35,-59,-4,-22,-37,50,20,-9,43,-19,15,-20,-37,39,-58,-2,41,-58,-34,5,39,21,-29,-49",NA,"23,32,55,53,44,27,38,47,29,42,51,58,61,60,12,21,22,14,18,64,62,46,34,35,5",-90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,1,"45,54,46,47,48,55,39,38,30,37,53,61,52,60,60,60,60,60,60,60,60,60,60,60,60","-33,-47,-9,-2,14,-6,31,9,-8,73,-42,44,-15,1,-14,-25,54,-28,-49,-50,-52,-21,21,49,27",NA,"13,22,19,28,38,39,47,46,44,62,61,59,58,51,54,56,42,35,36,41,30,32,23,15,16",-78,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA
5,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,NA,1,"28,64,40,41,13,8,40,40,40,40,40,40,25,51,44,58,57,57,57,57,57,57,57,57,58","-18,39,-36,249,1,-13,0,-1,-3,22,-53,49,-16,-21,-35,10,34,-21,-28,-7,245,42,43,4,16",NA,"22,32,37,46,47,55,54,62,63,64,52,35,38,27,45,29,20,14,10,3,58,57,50,49,59",502,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244,NA,1,"27,4,39,49,49,49,49,49,49,49,49,49,14,17,53,7,53,53,53,49,49,49,49,49,49","7,48,53,-52,-22,-31,-60,21,21,-57,-42,4,52,-12,52,36,4,19,6,-8,10,-28,-55,-61,53",NA,"39,40,31,28,37,45,64,55,49,50,59,41,57,14,17,53,7,61,52,44,43,34,35,60,62",-42,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,1,"28,14,10,10,10,10,10,10,53,30,43,26,26,12,63,63,63,63,63,63,63,63,63,63,63","36,26,-23,-14,53,-14,22,61,20,40,-40,48,-15,-37,-46,48,23,50,-15,12,-55,-56,-12,13,13",NA,"23,29,15,22,11,12,28,27,30,54,31,32,35,37,47,64,56,53,52,51,50,60,2,3,20",138,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639,NA,1,"16,41,5,9,9,9,9,9,9,16,16,16,16,16,16,45,20,1,7,16,16,39,60,35,16","20,-27,8,-8,-52,10,45,23,7,31,-47,-47,50,7,-23,255,2,42,271,58,-30,35,48,51,23",NA,"30,47,46,41,5,4,9,20,22,24,32,40,16,14,15,23,31,39,38,37,36,35,28,29,21",752,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,1,"22,35,37,52,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","7,7,14,-15,265,-13,38,48,57,-44,-37,-51,56,35,17,-51,9,264,-15,47,6,-18,-53,22,-4",NA,"23,31,36,38,40,47,55,35,54,45,53,44,52,60,61,62,63,64,56,48,51,43,50,59,58",591,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"1639,1650,838,332,800,254,376,1177,1625,335,408,343",1639,0,1,"16,41,5,9,9,9,9,9,9,16,16,16,16,16,16,45,20,1,7,16,16,39,60,35,16","42,20,-6,5,19,30,17,19,3,31,41,-56,-44,-48,27,-58,-49,20,38,-27,249,7,19,-3,-39",0,"28,21,14,44,37,51,35,53,60,19,12,5,11,5,54,50,50,20,52,36,38,31,24,34,25",257,9,0,4,0,3,2,2,2,NA,NA,NA,NA,10,5,26,26,20,8,20,18,12,16,8,29,9,74,71,NA,NA,NA,NA,NA,NA
6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,1,"22,35,37,52,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","17,37,-12,49,-36,-56,9,22,-27,50,7,-26,-26,-9,49,50,-8,-41,-24,60,-22,23,42,242,-32",NA,"14,21,30,35,18,53,36,34,27,35,63,47,56,57,35,35,3,37,43,49,8,1,33,40,12",338,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,838,NA,0,"30,30,30,30,30,30,30,44,44,44,44,44,44,44,55,18,18,18,18,18,18,18,18,18,18","6,25,-32,-38,19,31,41,-7,51,7,-58,22,-42,-57,-36,49,50,7,-15,-29,27,44,-22,59,-14",NA,"49,16,25,64,36,29,20,13,45,52,61,57,58,41,8,45,45,19,21,37,18,56,40,17,10",88,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,1,"28,14,10,10,10,10,10,10,53,30,43,26,26,12,63,63,63,63,63,63,63,63,63,63,63","-42,49,20,32,-28,-42,27,67,56,-52,3,-38,21,32,53,-39,-22,-21,-1,7,-51,-62,20,-23,34",NA,"1,64,28,29,37,36,30,27,26,31,20,21,19,27,27,13,18,52,34,42,41,50,43,15,48",0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,0,"36,35,34,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","12,12,-37,-28,0,-48,37,-6,19,50,48,-21,24,74,-53,72,17,45,-40,5,-41,49,-7,8,-39",NA,"45,43,35,36,29,54,16,15,22,50,49,51,42,10,18,12,11,3,19,56,48,2,1,9,21",152,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,0,"31,29,44,44,44,44,47,47,6,19,19,19,19,44,44,44,44,44,44,44,44,44,44,44,44","49,22,-21,51,-8,-14,22,21,-42,-57,34,25,-20,27,-23,-36,47,-17,-55,-38,-37,2,-45,-50,48",NA,"55,50,10,19,22,31,45,36,52,54,56,47,38,20,18,27,13,6,12,14,44,15,33,40,3",-115,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,NA,1,"30,30,30,30,30,30,28,19,19,19,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36","-34,26,6,-28,-6,-16,37,15,37,-59,-57,29,-43,51,-36,63,246,12,252,49,44,40,0,51,13",NA,"17,31,39,47,38,30,23,15,16,8,45,44,43,37,28,21,22,19,11,12,4,5,2,10,3",692,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA
6,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1177,NA,1,"63,63,22,22,44,35,58,54,54,54,54,54,37,38,38,38,38,38,38,48,20,19,27,27,27","-29,14,36,-7,-22,6,6,-49,-29,-34,2,25,-22,28,-23,44,53,15,60,47,13,29,8,-51,36",NA,"45,27,63,21,20,22,26,35,43,42,25,17,9,33,37,38,31,24,32,40,39,47,55,56,54",156,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625,NA,1,"11,34,54,44,22,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20","-50,49,261,46,11,15,-13,36,-38,4,6,5,0,22,55,17,23,-8,-21,-3,50,-22,50,-4,-18",NA,"41,28,21,22,20,29,37,13,6,12,19,18,17,35,34,26,23,24,15,30,2,10,44,53,52",473,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,1,"28,50,30,53,51,45,21,17,35,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60","29,29,-51,-50,-45,-29,7,30,34,27,-19,18,-50,-38,0,-31,263,-39,57,40,-11,-12,2,-20,-33",NA,"50,12,30,36,35,51,49,42,33,17,9,4,13,21,11,19,60,61,59,52,44,45,53,54,31",108,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,NA,0,"24,45,8,15,22,29,1,10,57,33,25,13,6,48,55,6,6,6,6,6,6,6,6,6,6","-35,38,-50,32,-10,17,-29,-7,-20,-51,-50,-12,-43,-12,31,-36,22,-64,8,56,-11,-51,-54,29,50",NA,"30,22,20,27,34,43,54,3,10,20,20,47,24,41,44,52,36,35,45,37,38,51,14,13,21",-252,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,NA,1,"28,64,40,41,13,8,40,40,40,40,40,40,25,51,44,58,57,57,57,57,57,57,57,57,58","41,-20,-64,-35,-50,-19,-27,64,10,-1,15,53,22,52,20,-6,29,37,-43,33,-8,13,-22,271,40",NA,"23,22,28,37,42,10,31,24,16,15,32,40,48,56,64,63,8,1,9,2,3,59,60,58,57",405,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"2195,343,408,1625,1244,1639,800,868,254,335,1434,504",2195,0,0,"64,57,8,8,8,21,21,21,21,21,21,21,18,18,18,18,18,21,21,21,21,21,21,21,21","-20,-22,-48,31,-27,7,50,22,40,-30,32,-47,31,51,35,-9,13,52,-23,60,44,42,49,50,51",0,"8,1,58,29,27,39,54,4,51,10,26,15,56,45,44,52,42,22,30,22,22,22,54,54,54",434,2,0,10,0,3,2,2,2,NA,NA,NA,NA,11,18,17,31,17,9,10,22,7,20,11,27,15,111,100,NA,NA,NA,NA,NA,NA
7,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,NA,1,"28,64,40,41,13,8,40,40,40,40,40,40,25,51,44,58,57,57,57,57,57,57,57,57,58","-16,15,13,3,0,30,60,54,16,12,19,15,-51,-29,16,23,22,26,38,34,44,282,284,279,272",NA,"36,29,54,18,15,32,32,32,32,32,32,32,12,38,32,32,32,32,1,1,41,58,58,58,58",1461,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,NA,0,"24,45,8,15,22,29,1,10,57,33,25,13,6,48,55,6,6,6,6,6,6,6,6,6,6","34,37,36,38,37,34,36,35,35,37,35,34,36,37,35,35,35,46,53,48,50,40,44,51,59",NA,"29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,7,7,7,7,7,7,7,7",997,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625,NA,1,"11,34,54,44,22,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20","1,-16,27,-15,-19,27,15,246,264,268,253,263,247,258,251,253,271,258,244,271,262,250,247,268,256",NA,"38,12,26,52,15,26,26,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21",4650,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244,NA,1,"27,4,39,49,49,49,49,49,49,49,49,49,14,17,53,7,53,53,53,49,49,49,49,49,49","-39,-52,272,246,264,245,245,272,247,258,253,271,265,271,246,265,258,266,260,273,252,266,266,256,262",NA,"21,35,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46",5888,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639,NA,1,"16,41,5,9,9,9,9,9,9,16,16,16,16,16,16,45,20,1,7,16,16,39,60,35,16","50,48,49,52,50,49,52,50,43,44,48,48,50,52,52,49,49,48,51,49,50,49,50,49,51",NA,"29,29,29,29,29,29,29,29,9,9,29,16,16,16,16,16,16,16,16,16,16,16,16,16,16",1232,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,0,"36,35,34,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","-43,-37,22,23,-8,30,69,41,53,42,32,56,25,23,-51,-7,48,49,50,50,50,51,49,51,50",NA,"30,27,52,52,15,12,12,12,12,12,12,12,12,47,54,1,49,49,49,49,49,49,49,49,49",718,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
7,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,NA,1,"31,27,38,14,9,41,41,41,41,62,58,9,9,9,9,9,9,9,9,9,9,9,9,9,9","35,34,36,35,34,-55,-22,251,254,245,243,242,243,239,249,249,248,31,243,248,239,248,252,236,246",NA,"23,23,23,23,23,45,35,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11",4303,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,0,"31,29,44,44,44,44,47,47,6,19,19,19,19,44,44,44,44,44,44,44,44,44,44,44,44","-8,49,48,50,48,40,50,-17,38,31,17,17,-65,22,51,48,-1,50,50,51,51,50,50,49,51",NA,"22,43,43,43,43,45,43,10,58,13,47,1,28,20,43,43,62,43,43,43,43,43,43,43,43",820,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,1,"28,50,30,53,51,45,21,17,35,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60","-27,-45,-23,18,48,48,47,43,57,38,-51,-8,-1,248,263,260,268,252,260,251,262,248,251,254,251",NA,"31,35,11,45,15,15,15,15,15,5,29,55,51,60,60,60,60,60,60,60,60,60,60,60,60",3212,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1434,NA,1,"17,59,39,28,22,6,2,34,41,55,55,55,55,55,55,55,52,52,52,52,52,52,52,52,52","36,37,36,35,-44,-29,59,33,46,54,39,18,33,35,35,-8,-37,8,-16,51,51,49,49,49,49",NA,"23,23,23,23,36,12,46,46,46,46,46,46,56,23,23,7,21,42,52,53,53,53,53,53,53",668,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,NA,1,"28,36,29,37,11,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51","-7,49,51,50,-6,-49,-22,51,45,35,36,52,17,2,-36,49,49,51,51,51,52,49,48,51,48",NA,"29,35,35,35,13,53,23,52,52,52,52,35,34,36,27,35,35,35,35,35,35,35,35,35,35",767,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"1650,254,332,408,1639,800,1912,838,1625,343,868,1177",1650,0,1,"22,35,37,52,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","27,261,-12,-19,-17,0,50,2,29,-49,-7,-24,-32,-41,37,-34,19,27,64,12,34,27,31,-3,-29",0,"1,64,8,57,28,36,35,29,21,20,13,27,43,32,25,9,33,41,49,59,61,55,39,23,7",353,2,0,8,0,3,2,2,2,NA,NA,NA,NA,30,6,8,13,8,9,7,2,3,12,3,9,7,13,58,NA,NA,NA,NA,NA,NA
